id;year_birth;education1;education;marital_Status;marital _status1;income;kidhome;teenhome;dt_customer;recency;mntwines;mntFruits;mntmeatproducts;mntfishproducts;mntsweetproducts;mntgoldprods;numdealspurchases;numwebpurchases;numcatalogpurchases;numstorepurchases;numwebvisitsmonth;acceptedcmp3;acceptedcmp4;acceptedcmp5;acceptedcmp1;acceptedcmp2;complain;z_costcontact;z_revenue;response
2894;1985;Graduation;Graduation;Single;Single;R72 903,00;0;0;29/10/2013;74;1067;138;750;0;19;39;1;7;5;8;4;0;1;1;1;0;0;3;11;1
7613;1974;2N Cycle;2n Cycle;Partnered;Partnered;R49 669,00;1;0;24/05/2014;97;166;5;107;11;8;29;2;5;1;6;6;0;0;0;0;0;0;3;11;0
10542;1968;Phd;PhD;Married;Married;R36 778,00;1;1;5/8/2012;63;29;4;34;2;4;4;3;3;0;3;9;0;0;0;0;0;0;3;11;0
8015;1962;Phd;PhD;Divorced;Divorced;R85 696,00;0;0;3/5/2013;88;714;76;395;116;0;12;1;4;6;9;1;0;0;0;0;0;0;3;11;1
10617;1989;Master;Master;Divorced;Divorced;R10 979,00;0;0;22/05/2014;34;8;4;10;2;2;4;2;3;0;3;5;0;0;0;0;0;0;3;11;0
11166;1961;Graduation;Graduation;Married;Married;R49 678,00;0;1;2/2/2013;81;229;5;56;3;2;20;2;6;2;4;7;0;0;0;0;0;0;3;11;0
849;1953;Master;Master;Partnered;Partnered;R56 129,00;0;1;20/06/2013;65;320;48;133;39;72;48;4;6;2;10;4;0;0;0;0;0;0;3;11;0
523;1989;Graduation;Graduation;Married;Married;R37 155,00;1;0;31/01/2013;51;23;0;26;7;15;3;1;2;0;4;5;0;0;0;0;0;0;3;11;0
4066;1978;2N Cycle;2n Cycle;Divorced;Divorced;R21 282,00;1;0;11/5/2014;76;1;5;8;4;8;20;2;2;1;2;6;0;0;0;0;0;0;3;11;0
8414;1962;Phd;PhD;Single;Single;R33 419,00;0;1;17/08/2013;76;56;0;12;0;0;18;2;2;0;4;7;0;0;0;0;0;0;3;11;0
819;1945;Graduation;Graduation;Widow;Widow;R63 285,00;0;0;5/11/2013;84;508;124;249;50;38;134;1;6;5;13;3;0;0;0;0;0;0;3;11;0
4961;1974;Master;Master;Partnered;Partnered;R21 255,00;1;0;21/01/2014;56;29;0;25;2;2;3;4;2;1;4;4;0;0;0;0;0;0;3;11;0
749;1981;Graduation;Graduation;Partnered;Partnered;R42 162,00;1;0;19/11/2013;31;46;7;59;2;4;27;2;3;1;3;6;1;0;0;0;0;0;3;11;1
5430;1956;Graduation;Graduation;Partnered;Partnered;R54 450,00;1;1;14/09/2012;0;454;0;171;8;19;32;12;9;2;8;8;0;0;0;0;0;0;3;11;0
7755;1954;Phd;PhD;Married;Married;R57 744,00;0;1;12/11/2013;91;350;3;39;0;0;19;2;9;1;4;8;0;0;0;0;0;0;3;11;0
10525;1986;Graduation;Graduation;Single;Single;R26 576,00;1;0;13/10/2012;40;10;0;8;0;0;9;1;1;0;2;9;1;0;0;0;0;0;3;11;1
1453;1943;Phd;PhD;Widow;Widow;R57 513,00;0;0;6/7/2013;59;735;40;183;52;20;30;2;9;3;13;6;0;0;0;0;0;0;3;11;0
8310;1964;Graduation;Graduation;Partnered;Partnered;R68 142,00;0;1;29/08/2012;96;897;126;196;91;112;37;3;10;4;7;6;0;0;0;0;0;0;3;11;0
10710;1979;Graduation;Graduation;Married;Married;R7 500,00;0;1;29/08/2012;61;5;2;3;3;0;5;1;1;0;2;8;0;0;0;0;0;0;3;11;0
5031;1974;Graduation;Graduation;Partnered;Partnered;R83 145,00;0;0;22/09/2012;14;777;35;731;39;137;114;1;5;9;11;2;0;0;1;0;0;0;3;11;1
2613;1960;Master;Master;Married;Married;R54 197,00;0;1;3/4/2014;16;162;6;37;6;13;13;2;1;3;6;1;0;0;0;0;0;0;3;11;0
213;1963;Phd;PhD;Single;Single;R23 091,00;1;1;28/05/2014;98;35;0;11;0;0;2;4;2;1;3;7;0;0;0;0;0;0;3;11;0
967;1976;Graduation;Graduation;Married;Married;R46 049,00;1;1;21/07/2013;11;342;9;112;19;14;19;10;5;2;9;7;0;0;0;0;0;0;3;11;1
1077;1974;Graduation;Graduation;Partnered;Partnered;R56 715,00;0;0;5/12/2012;52;258;105;239;237;172;9;1;7;3;4;4;0;0;0;0;0;0;3;11;0
7959;1961;Graduation;Graduation;Married;Married;R79 410,00;0;0;29/05/2014;19;658;80;483;123;13;13;1;3;2;5;1;0;0;0;0;0;0;3;11;0
640;1951;Graduation;Graduation;Married;Married;R57 304,00;0;1;11/3/2013;61;356;80;329;138;17;106;2;7;6;10;5;0;0;0;0;0;0;3;11;0
4252;1965;Graduation;Graduation;Married;Married;R44 375,00;0;1;23/03/2014;73;213;5;28;7;7;41;1;4;1;6;5;0;0;0;0;0;0;3;11;0
8432;1956;Graduation;Graduation;Partnered;Partnered;R54 450,00;1;1;14/09/2012;0;454;0;171;8;19;32;12;9;2;8;8;0;0;0;0;0;0;3;11;0
6218;1965;Graduation;Graduation;Married;Married;R59 594,00;0;1;20/10/2012;74;457;4;29;0;0;9;1;8;1;7;7;0;1;0;0;0;0;3;11;0
6905;1994;Graduation;Graduation;Partnered;Partnered;R80 685,00;0;0;22/08/2012;55;241;45;604;34;26;54;1;6;4;10;2;0;0;0;0;0;0;3;11;0
5922;1974;Phd;PhD;Married;Married;R40 344,00;0;1;13/10/2013;48;210;0;6;0;0;2;2;4;1;5;7;0;0;0;0;0;0;3;11;0
3598;1972;Graduation;Graduation;Married;Married;R62 710,00;0;1;23/05/2013;53;441;35;83;7;29;11;4;4;2;12;4;0;0;0;0;0;0;3;11;0
6116;1968;2N Cycle;2n Cycle;Married;Married;R48 985,00;0;1;5/7/2013;13;19;13;18;10;7;8;1;1;1;3;3;0;0;0;0;0;0;3;11;0
6263;1968;Graduation;Graduation;Partnered;Partnered;R35 322,00;1;2;22/08/2012;34;28;9;37;12;7;13;3;2;0;4;8;0;0;0;0;0;0;3;11;0
10486;1948;Graduation;Graduation;Married;Married;R77 142,00;0;0;29/05/2013;54;476;75;162;29;151;97;1;4;4;8;2;0;0;0;0;0;0;3;11;0
2410;1969;Graduation;Graduation;Single;Single;R81 657,00;0;0;22/01/2014;69;364;40;425;158;60;50;1;3;4;8;1;0;0;0;0;0;0;3;11;0
193;1996;Basic;Basic;Married;Married;R14 421,00;0;0;17/02/2014;81;0;0;2;3;3;8;1;1;0;2;5;1;0;0;0;0;0;3;11;0
3363;1974;2N Cycle;2n Cycle;Married;Married;R20 130,00;0;0;17/03/2014;99;0;6;3;7;6;12;1;1;0;3;8;0;0;0;0;0;0;3;11;0
8278;1990;Phd;PhD;Married;Married;R74 214,00;0;0;26/08/2012;3;863;83;547;86;99;33;1;8;2;5;5;0;0;0;0;0;0;3;11;0
10660;1957;Master;Master;Married;Married;R66 726,00;1;1;12/1/2014;61;349;7;35;0;0;47;3;8;2;4;7;0;1;0;0;0;0;3;11;0
8686;1979;Basic;Basic;Partnered;Partnered;R23 724,00;1;0;8/1/2013;65;5;23;15;0;18;14;2;2;0;3;8;0;0;0;0;0;0;3;11;0
1604;1960;Master;Master;Married;Married;R47 353,00;0;1;13/11/2013;93;184;2;19;8;8;4;3;2;2;6;5;0;0;0;0;0;0;3;11;0
5907;1952;Master;Master;Married;Married;R33 444,00;1;1;3/11/2012;24;8;0;8;0;0;2;1;1;0;2;8;0;0;0;0;0;0;3;11;0
10669;1981;Graduation;Graduation;Married;Married;R54 386,00;0;1;17/05/2013;8;277;21;64;62;21;25;2;3;2;10;3;0;0;0;0;0;0;3;11;0
2918;1981;Graduation;Graduation;Divorced;Divorced;R28 510,00;1;1;13/04/2013;72;44;5;19;0;4;19;3;2;0;4;5;0;0;0;0;0;0;3;11;0
5735;1991;Master;Master;Single;Single;R90 638,00;0;0;13/02/2014;29;1156;120;915;94;144;96;1;3;4;10;1;0;0;1;0;0;0;3;11;0
359;1950;Graduation;Graduation;Partnered;Partnered;R48 070,00;0;1;13/01/2013;33;373;14;83;6;9;19;3;8;2;6;7;0;0;0;0;0;1;3;11;0
8387;1957;Graduation;Graduation;Married;Married;R43 140,00;0;1;5/1/2013;68;134;8;76;6;0;11;1;4;1;5;6;0;0;0;0;0;0;3;11;0
1829;1961;Phd;PhD;Divorced;Divorced;R54 959,00;0;1;19/01/2013;55;1148;0;60;0;0;24;3;9;5;4;7;0;1;0;0;0;0;3;11;1
3839;1958;Basic;Basic;Single;Single;R15 056,00;1;1;3/5/2013;76;6;12;3;21;6;40;5;2;2;3;5;0;0;0;0;0;0;3;11;0
9392;1971;Graduation;Graduation;Single;Single;R26 954,00;1;0;8/5/2014;17;4;1;11;0;0;1;1;1;0;2;7;0;0;0;0;0;0;3;11;0
2292;1985;Graduation;Graduation;Single;Single;R22 327,00;1;0;2/8/2013;94;5;4;8;2;0;5;1;1;0;3;5;0;0;0;0;0;0;3;11;0
10466;1965;Graduation;Graduation;Married;Married;R44 393,00;1;1;22/08/2013;86;24;2;20;2;2;10;2;1;0;4;4;0;0;0;0;0;0;3;11;0
9855;1952;Phd;PhD;Single;Single;R62 000,00;0;1;25/08/2013;25;899;0;101;0;0;20;1;6;6;13;4;0;0;0;1;0;0;3;11;0
4088;1962;Phd;PhD;Partnered;Partnered;R31 497,00;0;1;6/12/2012;22;108;1;28;13;1;4;2;3;1;4;8;0;0;0;0;0;0;3;11;0
5231;1974;2N Cycle;2n Cycle;Married;Married;R45 894,00;0;2;27/02/2014;15;27;2;7;0;2;13;1;1;0;3;5;0;0;0;0;0;0;3;11;0
590;1970;Master;Master;Divorced;Divorced;R78 579,00;0;0;22/12/2012;35;816;66;549;216;66;99;1;5;6;4;3;0;0;0;0;0;0;3;11;1
8732;1969;Master;Master;Widow;Widow;R67 369,00;0;1;17/11/2012;81;1298;0;70;37;14;42;4;7;4;10;4;0;1;1;0;0;0;3;11;1
2315;1960;Graduation;Graduation;Divorced;Divorced;R58 401,00;0;1;20/04/2014;55;10;0;11;17;29;29;1;1;2;2;4;0;0;0;0;0;0;3;11;0
3515;1952;Graduation;Graduation;Single;Single;R62 307,00;0;1;17/02/2014;94;87;13;34;10;6;10;1;4;0;4;5;0;0;0;0;0;0;3;11;0
2245;1969;Master;Master;Married;Married;R43 641,00;1;1;22/04/2013;50;57;2;51;4;2;23;3;2;1;4;6;0;0;0;0;0;0;3;11;0
6283;1968;Master;Master;Divorced;Divorced;R63 841,00;0;1;21/04/2013;64;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;0;3;11;0
2246;1965;2N Cycle;2n Cycle;Married;Married;R46 891,00;0;1;1/9/2013;91;43;12;23;29;15;61;1;2;1;4;4;0;0;0;0;0;0;3;11;0
6606;1969;Master;Master;Married;Married;R70 091,00;1;0;31/03/2013;11;964;34;137;15;0;11;2;5;2;10;8;0;1;0;0;0;0;3;11;0
5545;1972;Phd;PhD;Married;Married;R78 075,00;0;0;5/4/2014;72;572;8;259;34;35;80;1;3;5;5;1;0;0;0;0;0;0;3;11;0
7342;1961;2N Cycle;2n Cycle;Widow;Widow;R59 184,00;0;1;9/9/2012;6;341;142;113;259;151;66;3;6;6;12;5;0;0;0;0;0;0;3;11;0
837;1977;Graduation;Graduation;Married;Married;R54 809,00;1;1;11/9/2013;0;63;6;57;13;13;22;4;2;1;5;4;0;0;0;0;0;0;3;11;0
9500;1959;Graduation;Graduation;Married;Married;R58 113,00;0;1;25/01/2013;66;221;104;169;102;78;84;3;9;2;8;7;0;0;0;0;0;1;3;11;0
3602;1958;Master;Master;Married;Married;R51 412,00;0;1;31/12/2013;42;140;3;29;4;5;14;2;3;2;4;4;0;0;0;0;0;0;3;11;0
234;1979;Graduation;Graduation;Divorced;Divorced;R15 287,00;1;0;10/10/2012;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;0;3;11;1
2995;1957;Master;Master;Partnered;Partnered;R66 636,00;0;0;17/08/2013;64;291;10;689;84;10;0;1;3;4;9;1;0;0;0;0;0;0;3;11;0
1118;1956;Master;Master;Married;Married;R50 965,00;0;1;20/02/2013;87;544;13;85;8;6;29;3;10;4;5;8;1;0;0;0;0;0;3;11;0
7789;1965;Phd;PhD;Married;Married;R84 618,00;0;0;22/11/2013;96;684;100;801;21;66;0;1;6;9;10;2;0;0;1;0;0;0;3;11;0
3068;1990;Graduation;Graduation;Married;Married;R18 351,00;0;0;29/10/2013;1;1;12;9;0;14;7;1;2;0;3;7;0;0;0;0;0;0;3;11;0
8955;1957;Phd;PhD;Partnered;Partnered;R40 451,00;0;2;16/02/2014;54;35;0;4;0;0;10;1;1;1;2;5;1;0;0;0;0;0;3;11;0
945;1965;Graduation;Graduation;Partnered;Partnered;R36 317,00;0;1;22/05/2013;53;87;3;25;3;2;13;2;3;0;4;7;0;0;0;0;0;0;3;11;0
5644;1957;Graduation;Graduation;Partnered;Partnered;R42 213,00;0;1;12/10/2013;96;309;3;24;4;3;20;2;5;1;7;7;0;1;0;0;0;0;3;11;0
7192;1955;Graduation;Graduation;Partnered;Partnered;R65 748,00;0;1;15/04/2013;58;172;73;93;95;78;34;2;2;4;10;1;0;0;0;0;0;1;3;11;0
2324;1972;Graduation;Graduation;Partnered;Partnered;R77 044,00;0;1;27/10/2013;12;625;38;242;50;34;76;2;7;11;11;4;1;0;0;0;0;0;3;11;0
697;1969;Graduation;Graduation;Partnered;Partnered;R74 918,00;0;0;12/3/2013;78;972;59;913;25;19;59;1;5;9;6;3;0;0;1;0;0;0;3;11;0
3439;1972;Graduation;Graduation;Married;Married;R56 721,00;1;1;31/10/2012;64;157;6;39;6;13;75;5;4;1;5;6;0;0;0;0;0;0;3;11;0
1506;1975;Graduation;Graduation;Single;Single;R42 160,00;1;1;28/06/2013;26;48;9;45;3;15;20;4;2;1;4;6;0;0;0;0;0;0;3;11;1
232;1965;Graduation;Graduation;Single;Single;R61 559,00;0;1;17/07/2013;8;279;83;88;32;14;34;1;4;2;10;3;0;0;0;0;0;0;3;11;0
8876;1963;Phd;PhD;Partnered;Partnered;R33 629,00;1;1;8/8/2012;49;132;0;16;0;0;4;5;3;1;4;9;0;0;0;0;0;0;3;11;0
4500;1991;Phd;PhD;Partnered;Partnered;R68 682,00;0;0;6/10/2013;56;919;0;505;99;30;45;1;4;9;10;2;0;0;0;0;0;0;3;11;0
9739;1963;Graduation;Graduation;Single;Single;R34 377,00;0;1;19/01/2013;55;62;0;22;3;1;26;2;2;2;2;7;0;0;0;0;0;0;3;11;0
10395;1986;Basic;Basic;Single;Single;R8 940,00;1;0;22/08/2012;25;1;45;3;4;6;42;3;3;1;3;8;0;0;0;0;0;0;3;11;0
1176;1973;Graduation;Graduation;Married;Married;R26 228,00;1;0;22/09/2013;50;2;6;4;3;1;9;1;1;0;2;8;0;0;0;0;0;0;3;11;0
1627;1957;2N Cycle;2n Cycle;Divorced;Divorced;R77 297,00;0;0;26/01/2013;84;408;61;109;48;122;41;1;5;7;9;4;0;0;0;1;0;0;3;11;0
938;1981;Graduation;Graduation;Married;Married;R40 211,00;1;1;30/07/2013;30;51;1;7;2;1;25;2;2;1;2;8;1;0;0;0;0;0;3;11;0
2740;1958;Phd;PhD;Widow;Widow;R33 438,00;1;1;22/09/2013;81;62;1;16;3;2;6;4;2;1;4;5;0;0;0;0;0;0;3;11;0
257;1959;Phd;PhD;Married;Married;R75 032,00;0;1;28/04/2013;74;952;12;180;47;12;12;2;5;4;9;3;0;0;0;0;0;0;3;11;0
4058;1955;Phd;PhD;Single;Single;R61 284,00;0;0;12/10/2013;76;618;15;106;20;7;45;1;11;2;8;6;0;1;0;0;0;0;3;11;0
7736;1986;Graduation;Graduation;Married;Married;R22 518,00;1;0;22/10/2012;36;11;7;12;2;2;27;2;2;1;2;5;1;0;0;0;0;0;3;11;1
8210;1975;Master;Master;Married;Married;R54 730,00;0;1;15/08/2013;64;318;3;17;4;7;56;5;4;1;8;4;0;0;0;0;0;0;3;11;0
833;1955;Master;Master;Married;Married;R38 452,00;1;1;30/03/2014;62;56;0;14;0;0;2;3;3;0;3;7;0;0;0;0;0;0;3;11;0
6230;1971;Graduation;Graduation;Divorced;Divorced;R44 421,00;1;1;15/02/2013;53;110;5;59;7;1;7;5;5;0;4;8;0;0;0;0;0;0;3;11;0
7325;1986;Phd;PhD;Partnered;Partnered;R38 197,00;1;0;29/06/2013;86;23;0;11;2;1;3;1;1;0;3;5;0;0;0;0;0;0;3;11;0
1307;1978;Graduation;Graduation;Divorced;Divorced;R41 986,00;0;1;9/2/2014;15;27;5;8;8;3;12;3;3;0;4;4;0;0;0;0;0;0;3;11;0
1502;1983;Graduation;Graduation;Partnered;Partnered;R28 427,00;1;0;21/03/2013;67;18;3;19;3;3;6;2;2;0;3;8;0;0;0;0;0;0;3;11;0
6211;1976;Phd;PhD;Partnered;Partnered;R37 395,00;1;0;2/5/2014;47;18;0;9;0;1;11;1;1;0;3;6;0;0;0;0;0;0;3;11;0
843;1971;Graduation;Graduation;Married;Married;R64 722,00;1;0;26/05/2014;47;303;0;280;60;147;15;4;8;2;11;6;0;0;0;0;0;0;3;11;0
4174;1956;Master;Master;Partnered;Partnered;R55 249,00;0;1;17/04/2014;81;97;1;19;2;0;11;1;2;1;4;3;0;0;0;0;0;0;3;11;0
9757;1972;Graduation;Graduation;Partnered;Partnered;R84 906,00;0;0;4/10/2013;98;997;15;414;99;30;76;1;5;6;12;2;0;1;1;0;1;0;3;11;0
6918;1989;Graduation;Graduation;Married;Married;R28 691,00;1;0;4/7/2013;56;5;4;13;8;0;4;1;1;0;3;8;0;0;0;0;0;0;3;11;0
286;1952;Graduation;Graduation;Single;Single;R44 213,00;1;1;29/11/2013;48;95;11;35;0;4;7;4;2;1;5;6;0;0;0;0;0;0;3;11;0
11086;1984;Basic;Basic;Single;Single;R25 707,00;1;0;18/01/2014;18;1;6;2;3;6;3;1;1;0;3;7;0;0;0;0;0;0;3;11;0
1921;1967;Phd;PhD;Married;Married;R59 062,00;2;1;3/10/2013;74;46;1;12;3;0;9;2;2;0;3;4;0;0;0;0;0;0;3;11;0
4138;1962;Graduation;Graduation;Single;Single;R76 624,00;0;1;24/05/2014;68;411;106;147;54;115;66;1;5;10;7;1;1;0;0;0;0;0;3;11;0
7718;1947;Master;Master;Partnered;Partnered;R66 000,00;0;0;20/04/2014;36;244;51;270;101;0;45;1;1;3;5;1;0;0;0;0;0;0;3;11;0
1291;1978;Phd;PhD;Partnered;Partnered;R27 683,00;1;0;4/8/2012;90;152;9;121;12;12;45;4;6;2;4;8;0;0;0;0;0;0;3;11;0
6862;1971;Graduation;Graduation;Divorced;Divorced;R1 730,00;0;0;18/05/2014;65;1;1;3;1;1;1;15;0;0;0;20;0;0;0;0;0;0;3;11;0
4136;1992;Basic;Basic;Single;Single;R7 500,00;1;0;3/12/2012;63;10;17;18;8;26;40;4;3;2;2;9;0;0;0;0;0;0;3;11;0
803;1968;Graduation;Graduation;Partnered;Partnered;R40 521,00;1;1;5/4/2013;82;12;0;5;0;0;4;1;0;1;2;5;0;0;0;0;0;0;3;11;0
4298;1973;Phd;PhD;Partnered;Partnered;R20 427,00;1;0;24/03/2014;63;5;0;4;0;0;1;1;1;0;2;8;0;0;0;0;0;0;3;11;0
10833;1975;Graduation;Graduation;Married;Married;R65 106,00;0;1;24/05/2014;55;790;19;133;12;0;19;3;8;3;13;6;0;1;0;0;0;0;3;11;0
9606;1965;Phd;PhD;Married;Married;R69 969,00;0;0;27/08/2013;64;882;29;514;38;29;44;1;4;2;6;3;0;0;1;1;0;0;3;11;1
8534;1952;Graduation;Graduation;Married;Married;R67 433,00;0;2;16/07/2013;51;615;28;259;12;48;30;4;6;5;13;4;0;1;0;0;0;0;3;11;0
5153;1967;Phd;PhD;Married;Married;R77 766,00;0;1;22/02/2013;97;1004;59;265;115;59;27;2;11;10;11;6;1;0;0;0;0;0;3;11;1
961;1972;Graduation;Graduation;Married;Married;R74 716,00;0;1;12/9/2013;92;133;27;421;13;195;71;2;7;3;5;4;0;0;0;0;0;0;3;11;0
5011;1963;Graduation;Graduation;Divorced;Divorced;R68 118,00;0;1;18/10/2013;51;595;23;123;10;23;154;2;8;9;4;6;0;0;0;0;0;0;3;11;0
6653;1970;Phd;PhD;Married;Married;R55 158,00;1;1;30/07/2012;72;293;0;87;4;11;23;4;7;2;5;7;0;0;0;0;0;0;3;11;1
9094;1955;2N Cycle;2n Cycle;Married;Married;R62 972,00;0;1;3/8/2012;39;313;15;47;20;0;192;2;7;4;3;6;0;0;0;0;0;0;3;11;1
810;1975;Graduation;Graduation;Married;Married;R74 190,00;0;1;12/5/2014;49;151;81;86;168;91;64;2;4;2;11;2;0;0;0;0;0;0;3;11;0
5493;1976;Graduation;Graduation;Married;Married;R39 356,00;1;1;19/03/2014;21;15;0;2;0;0;6;1;1;0;2;6;1;0;0;0;0;0;3;11;0
2147;1969;Graduation;Graduation;Partnered;Partnered;R76 653,00;0;0;16/08/2013;91;736;63;946;219;189;126;1;4;7;11;2;0;0;1;1;0;0;3;11;0
5107;1973;Phd;PhD;Divorced;Divorced;R35 860,00;1;1;19/05/2014;37;15;0;8;4;2;20;2;1;1;2;5;1;0;0;0;0;0;3;11;0
3979;1983;Phd;PhD;Divorced;Divorced;R90 687,00;0;0;22/05/2013;98;982;17;672;23;34;51;1;6;2;8;2;0;0;1;0;0;0;3;11;1
6049;1982;Master;Master;Partnered;Partnered;R73 450,00;0;0;5/12/2013;85;1142;51;415;90;69;37;1;7;8;11;3;1;0;0;1;0;0;3;11;0
8147;1960;Graduation;Graduation;Married;Married;R31 454,00;1;1;6/7/2013;40;28;0;11;0;0;9;3;2;0;3;8;0;0;0;0;0;0;3;11;0
1857;1952;Graduation;Graduation;Single;Single;R47 139,00;1;1;6/3/2014;2;46;0;12;0;2;23;2;2;1;2;7;0;0;0;0;0;0;3;11;1
3910;1975;Graduation;Graduation;Divorced;Divorced;R83 829,00;0;0;8/10/2013;78;897;161;430;186;161;27;0;4;7;6;1;1;0;1;1;0;0;3;11;1
5207;1963;Phd;PhD;Married;Married;R53 378,00;1;1;24/09/2012;41;489;6;152;8;6;132;10;9;4;6;8;0;0;0;0;0;0;3;11;1
11114;1970;Graduation;Graduation;Partnered;Partnered;R19 656,00;1;0;8/2/2013;94;25;4;9;6;8;32;3;2;1;3;7;0;0;0;0;0;0;3;11;0
5429;1948;Phd;PhD;Married;Married;R45 579,00;0;1;20/08/2013;10;145;1;33;2;1;1;1;4;1;4;6;0;0;0;0;0;0;3;11;0
9400;1958;2N Cycle;2n Cycle;Single;Single;R85 485,00;0;0;21/06/2014;73;630;26;611;44;18;54;1;6;6;6;2;0;0;0;0;0;0;3;11;0
1740;1944;Graduation;Graduation;Married;Married;R55 956,00;0;0;7/4/2014;22;760;38;104;50;9;38;2;7;3;4;4;0;1;0;0;0;0;3;11;0
7488;1963;Master;Master;Single;Single;R64 191,00;0;1;22/01/2013;30;420;15;186;151;38;15;3;5;3;13;3;0;0;0;0;0;0;3;11;0
195;1972;Graduation;Graduation;Single;Single;R38 808,00;1;0;26/08/2012;21;125;17;52;3;19;30;4;5;1;4;8;1;0;0;0;0;0;3;11;1
635;1966;Master;Master;Married;Married;R57 183,00;1;1;19/03/2013;51;464;5;64;7;0;70;8;9;1;7;8;0;0;0;0;0;0;3;11;0
7527;1968;Master;Master;Divorced;Divorced;R23 748,00;1;0;21/11/2012;97;6;6;29;12;15;8;3;2;1;3;8;0;0;0;0;0;0;3;11;0
10319;1971;Graduation;Graduation;Married;Married;R66 303,00;0;1;26/02/2013;56;1090;12;96;16;12;60;4;3;4;11;8;0;1;0;0;0;0;3;11;0
2296;1975;Master;Master;Married;Married;R37 368,00;1;0;16/12/2013;4;3;2;11;2;2;10;1;1;0;2;6;1;0;0;0;0;0;3;11;0
10637;1964;Graduation;Graduation;Married;Married;R40 800,00;1;2;1/1/2013;77;24;0;27;8;30;10;2;3;0;3;7;0;0;0;0;0;1;3;11;0
2931;1978;Graduation;Graduation;Divorced;Divorced;R71 847,00;0;0;21/09/2012;95;737;21;106;55;63;210;0;6;7;9;3;0;0;0;1;0;0;3;11;0
907;1975;Graduation;Graduation;Married;Married;R46 149,00;0;1;29/11/2013;36;254;6;71;4;0;27;5;5;1;7;5;0;0;0;0;0;0;3;11;0
3698;1983;Graduation;Graduation;Partnered;Partnered;R78 687,00;0;0;9/8/2012;13;817;185;687;145;55;241;1;4;6;8;2;0;0;1;0;0;0;3;11;1
9516;1971;2N Cycle;2n Cycle;Divorced;Divorced;R49 118,00;0;0;18/08/2012;90;620;54;239;99;98;119;2;9;7;10;7;0;1;0;0;1;0;3;11;1
679;1957;Phd;PhD;Married;Married;R37 633,00;1;1;20/09/2012;49;13;4;20;0;0;1;2;1;0;3;9;0;0;0;0;0;0;3;11;0
7384;1951;Master;Master;Partnered;Partnered;R39 767,00;0;0;21/07/2013;18;113;61;204;34;26;47;2;7;1;7;8;0;0;0;0;0;0;3;11;0
5043;1951;Basic;Basic;Married;Married;R26 997,00;0;0;5/11/2012;89;7;23;78;133;49;144;2;4;2;5;7;0;0;0;0;0;0;3;11;0
5267;1970;Graduation;Graduation;Divorced;Divorced;R33 986,00;1;0;14/03/2013;43;16;2;18;2;1;5;1;1;0;3;7;0;0;0;0;0;0;3;11;0
339;1972;Phd;PhD;Married;Married;R57 091,00;0;1;23/11/2012;82;462;0;24;6;0;4;2;9;2;5;7;0;1;0;0;0;0;3;11;1
2516;1969;2N Cycle;2n Cycle;Married;Married;R46 831,00;1;1;8/6/2013;84;22;2;10;6;4;34;2;1;2;2;4;0;0;0;0;0;0;3;11;0
9010;1972;Master;Master;Married;Married;R83 151,00;0;0;10/2/2013;80;968;147;842;137;42;210;1;5;7;10;2;1;0;1;1;0;0;3;11;1
378;1971;Graduation;Graduation;Married;Married;R52 531,00;0;0;30/12/2012;68;283;112;151;51;72;125;2;7;2;10;6;0;0;0;0;0;0;3;11;0
4808;1956;Graduation;Graduation;Married;Married;R15 759,00;0;0;5/9/2013;12;1;2;5;6;0;3;1;1;0;2;7;0;0;0;0;0;0;3;11;0
5068;1971;Graduation;Graduation;Single;Single;R22 804,00;1;0;31/07/2013;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;3;11;0
7628;1973;2N Cycle;2n Cycle;Married;Married;R43 050,00;1;0;18/03/2014;10;30;5;24;6;3;8;2;2;0;4;5;0;0;0;0;0;0;3;11;0
7128;1977;Phd;PhD;Single;Single;R42 997,00;1;1;7/12/2013;91;4;0;5;0;1;5;1;1;0;2;7;0;0;0;0;0;0;3;11;0
2811;1963;Phd;PhD;Single;Single;R48 918,00;1;1;12/4/2014;21;52;0;9;0;0;1;2;1;0;4;4;0;0;0;0;0;0;3;11;0
3551;1954;Master;Master;Partnered;Partnered;R60 033,00;0;1;29/03/2014;28;62;1;57;19;11;48;2;2;1;5;2;0;0;0;0;0;0;3;11;0
1663;1978;Phd;PhD;Partnered;Partnered;R34 043,00;1;0;25/10/2013;97;20;2;14;3;0;10;1;2;0;2;9;0;0;0;0;0;0;3;11;0
5543;1966;Graduation;Graduation;Partnered;Partnered;R57 811,00;0;1;24/06/2013;49;545;7;114;37;21;78;5;7;2;11;5;0;1;0;0;0;0;3;11;0
1577;1946;Graduation;Graduation;Married;Married;R78 569,00;0;0;19/02/2014;14;558;79;622;207;175;95;1;4;6;4;1;0;0;1;0;0;0;3;11;1
10641;1978;Graduation;Graduation;Single;Single;R7 500,00;1;1;27/12/2012;5;6;5;4;13;4;25;4;2;1;3;6;0;0;0;0;0;0;3;11;0
5336;1971;Master;Master;Partnered;Partnered;R157 733,00;1;0;4/6/2013;37;39;1;9;2;0;8;0;1;0;1;1;0;0;0;0;0;0;3;11;0
